9.7703E-7,0.00563891
1.4364E-4,0.0510053
4.19937E-5,0.0279353
2.17743E-5,0.0185856
1.944E-4,0.0632979
3.44589E-6,0.00799436
4.25587E-6,0.00841894
4.78409E-6,0.0109983
6.89079E-5,0.0364259
4.13036E-4,0.121509
2.31896E-5,0.0191968
1.1745E-5,0.0180833
2.35434E-5,0.0207482
1.59746E-4,0.0812034
7.69376E-5,0.0567212
1.33776E-5,0.0141317
1.55566E-5,0.0205317
3.68715E-4,0.116281
31.0365,22.4365
4.9397E-6,0.00880015
1.60402E-5,0.0176136
20.0,18
0.0152733,1.36372
2.79727E-4,0.17039
1.38851E-5,0.0161386
3.36371,19.7354
1.00472E-5,0.0129909
7.62046E-4,0.18213
6.13964E-5,0.0296894
8.63237E-6,0.0123222
9.45758E-6,0.0129748
7.65775E-6,0.0104123
0.333088,8.76726
5.47461E-6,0.0114068
2.10634E-4,0.0661339
0.00120054,0.61099
2.35178E-6,0.00580937
7.06851E-4,0.137094
3.63206E-6,0.00796127
12.6305,36.8429
9.10321E-6,0.0126034
1.5285E-5,0.0157055
4.69194E-6,0.0085918
9.4151E-4,0.189438
1.00963E-5,0.015446
13.407,107.25
2.32949E-5,0.0252971
4.81072E-6,0.0110336
1.38707E-5,0.0180138
46.125,29.5
7.68974E-5,0.0447466
7.74824E-6,0.0104459
6.3402E-6,0.0098905
1.04955E-5,0.0152612
1.17834E-4,0.0500829
3.40577E-6,0.00804342
4.81313E-6,0.0109715
4.8783E-6,0.00874993
5.67719E-6,0.0114547
0.0011657,0.183435
6.38817E-6,0.00985259
5.2251E-5,0.0386048
8.08833E-6,0.012186
2.0055E-6,0.00529332
1.67406E-5,0.0170766
7.32496E-6,0.0117775
4.98469E-4,0.102785
4.21296E-6,0.0108077
0.00144765,0.234982
7.00299E-6,0.0121675
1.59803E-5,0.0157567
1.43714E-5,0.0188496
1.65039E-4,0.05943
3.16313E-5,0.0224181
5.73683E-6,0.0111805
4.93268E-6,0.00879117
1.37418E-5,0.0182006
5.61506E-6,0.011055
3.57414E-5,0.0348078
23.0204,48.8665
5.18973E-5,0.0365254
1.52769E-5,0.0162869
1.87537E-5,0.0195511
1.05333E-5,0.0121601
5.4302E-6,0.0112553
8.63725E-6,0.0182325
1.09125E-5,0.0153535
1.63658E-5,0.0169236
2.78859E-5,0.0256243
6.21926E-6,0.0111308
1.0126E-4,0.042484
4.62966E-4,0.180625
6.32661E-6,0.00981543
1.52606E-4,0.0517762
2.12023E-5,0.0172204
20.0,18
3.74942E-5,0.0295507
2.05478E-5,0.0219105
7.66321E-6,0.0146046
1.30299E-4,0.0465436
2.71046E-5,0.0252701
5.25587E-6,0.0111208
1.51102E-5,0.0167551
2.39602E-5,0.0219328
2.12038E-4,0.063825
9.0321E-6,0.0127005
0.00137113,0.340533
0.00331001,0.865211
0.0249418,2.59526
3.4304E-6,0.00801633
6.51167E-6,0.0115893
25.8366,33.9156
9.11521E-6,0.0173653
1.0255E-5,0.0119973
7.2849E-6,0.0103475
6.98957E-6,0.0142729
1.9099E-4,0.0885071
2.58334E-5,0.0229562
7.2885E-6,0.0145269
6.1871E-6,0.00975862
1.46131E-5,0.0168372
1.35135E-5,0.0147707
2.84612E-5,0.0244796
5.57003E-6,0.0109714
1.1586E-4,0.0596005
1.43117E-5,0.016303
2.83717E-4,0.0676009
3.46651E-5,0.0325543
1.3657E-4,0.0479645
6.32937E-5,0.0364656
4.90611E-6,0.0110709
3.19951E-5,0.0230177
6.50331E-5,0.0408002
5.68722E-6,0.0110757
1.06169E-4,0.0539417
7.59937E-6,0.0103364
6.62968E-6,0.00974917
7.91608E-5,0.0461142
1.47453E-5,0.0188568
2.5939E-7,0.00330998
1.15728E-4,0.102883
3.49181E-5,0.0248281
1.37263E-4,0.0675856
6.22479E-6,0.00976885
3.99077E-5,0.0264196
2.65142E-5,0.020737
3.88691E-6,0.00890433
1.43979E-5,0.0151321
1.62729E-5,0.0167599
5.14887E-5,0.0368274
1.0498E-4,0.0706319
2.97793E-4,0.0834792
5.48516E-6,0.010986
5.393E-8,0.00204208
3.82439E-5,0.0264744
4.12254E-5,0.0303821
8.63469E-5,0.0507739
8.80536E-6,0.0115935
7.98975E-5,0.0650532
8.81541E-6,0.012471
2.74345E-5,0.0269974
1.65052E-5,0.0193822
4.29089E-6,0.0106643
1.55832E-5,0.0191981
20.0,18
0.00120422,0.163573
41.2624,61.4094
1.12162E-4,0.0514486
6.26934E-6,0.00976265
2.87747E-6,0.0107453
5.67042E-6,0.0111357
1.15193E-5,0.0152805
4.94424E-6,0.00917829
7.22401E-6,0.0117199
9.5606E-7,0.00466656
4.90297E-6,0.00878456
5.60354E-6,0.0112022
1.73893E-5,0.0247408
1.26203E-4,0.0684286
10.5093,17.6008
7.54061E-6,0.0103009
6.33218E-5,0.0396868
1.64273E-5,0.0169376
1.5592E-4,0.0567286
38.4655,106.582
7.15368E-6,0.0114791
6.90115E-5,0.042822
3.93766E-4,0.117894
1.17915E-5,0.0156303
15.2436,31.9661
1.63266E-5,0.0185158
1.52654E-4,0.0571452
2.55482E-5,0.0246063
2.02187E-5,0.0196909
4.91042E-6,0.00916803
6.08298E-6,0.00959011
4.86997E-6,0.00873849
9.70018E-6,0.0150352
4.11043E-5,0.0310217
6.79588E-6,0.0119992
4.04501E-6,0.0104922
1.53992E-5,0.0148827
6.72016E-5,0.0365898
27.2604,53.1083
9.51526E-5,0.0424098
1.96001E-4,0.072912
2.22597E-5,0.0204549
4.09066E-6,0.0109499
4.93808E-6,0.00882365
1.1038E-4,0.0522993
1.03582E-5,0.0120528
1.33266E-5,0.0185396
2.49224E-4,0.12057
6.28562E-6,0.0111544
5.48005E-6,0.013855
5.39748E-5,0.043773
7.35521E-6,0.0117967
1.39825E-4,0.0454189
5.58352E-5,0.0321382
5.59136E-6,0.0110979
8.84707E-5,0.036729
3.03348E-5,0.0216452
2.78348E-5,0.0214809
8.949E-5,0.0524961
1.42036E-5,0.0185446
6.88417E-6,0.0120961
8.78723E-6,0.0123838
32.0,24
9.72656E-6,0.0153021
5.14264E-4,0.118109
4.29736E-4,0.124482
4.80843E-6,0.0111309
0.00746446,0.79918
2.3214E-5,0.0209326
7.0459E-5,0.0355598
3.43171E-6,0.00807386
7.0591E-5,0.0487308
7.76933E-6,0.0120165
2.88501E-5,0.0243687
7.24E-5,0.040359
7.55489E-5,0.0469141
1.56898E-4,0.0632761
1.09235E-5,0.0124049
4.05651E-5,0.042648
1.51465E-5,0.0154193
1.78831E-5,0.0203524
1.51837E-5,0.0156147
7.24739E-6,0.0117771
1.64521E-4,0.0643537
1.00094E-5,0.0149554
4.64507E-6,0.00863177
6.99993E-6,0.0115393
3.76117E-5,0.030985
7.7686E-6,0.014735
8.01623E-5,0.0413427
1.1339E-5,0.0133611
4.87665E-6,0.00874776
1.51463E-4,0.0628629
6.31441E-6,0.0114204
1.77934E-5,0.0168571
0.990086,6.94953
3.46749E-6,0.00799544
3.54416E-5,0.0322305
1.45402E-5,0.0146951
3.40148E-5,0.0245084
1.97484E-5,0.0196968
3.87369E-5,0.0247396
5.70696E-6,0.0111178
99.2602,175.239
1.29631E-5,0.014126
10.2418,50.4454
1.09268E-5,0.0152518
12.2007,20.3949
6.87815E-5,0.0532574
8.57708E-4,0.125572
2.15802E-4,0.105642
4.796E-6,0.00870184
5.71075E-6,0.0110694
1.53091E-5,0.0187159
1.26111E-5,0.0140716
1.76523E-5,0.0171751
2.6124E-5,0.0256958
7.23155E-5,0.035976
5.77085E-5,0.030605
2.07301E-5,0.024814
7.63905E-5,0.0381513
0.00503634,0.3736
2.13352E-5,0.0201323
2.14379E-4,0.0765103
1.29366E-4,0.0653318
4.81075E-6,0.0087364
1.2456E-5,0.0157668
4.72969E-6,0.00877609
9.5267E-6,0.0130738
2.70645E-5,0.0233318
4.12543E-4,0.121654
2.28287E-5,0.0245126
6.65116E-6,0.0117262
1.03708E-5,0.0120501
5.11625E-5,0.0310841
8.50127E-6,0.0112504
3.39338E-5,0.0252766
2.3338E-4,0.0896917
4.36054E-4,0.102802
1.0299E-5,0.013153
3.64824E-6,0.0072728
8.7311E-6,0.0124873
4.99389E-6,0.00883864
3.01524E-5,0.0221235
1.43308E-5,0.0185584
0.0135375,1.15703
4.23928E-5,0.0315665
7.87581E-6,0.014493
2.37326E-5,0.0250884
2.33263E-5,0.0210637
6.5444E-5,0.0333008
1.24917E-5,0.0148961
2.5057E-5,0.0258766
7.99923E-5,0.0392109
6.7407E-7,0.00370689
1.64934E-5,0.0156925
7.34689E-6,0.0117761
1.10116E-5,0.0155375
3.49003E-5,0.0240023
4.79389E-5,0.0336569
5.57741E-6,0.0111047
3.36945E-5,0.0233381
7.64675E-6,0.010386
0.00799724,0.659073
6.71526E-5,0.0344918
3.96247E-5,0.0253391
2.47065E-4,0.0686088
9.36907E-5,0.042208
1.94518E-4,0.11588
4.81752E-6,0.0109983
0.00100041,0.179554
4.82336E-6,0.00871537
3.26412E-4,0.101085
2.01583E-5,0.0202071
4.58397E-4,0.0947255
1.23653E-5,0.0160874
5.32341E-6,0.0117989
4.30236,13.4722
1.96971E-5,0.0183275
2.09065E-4,0.0598918
0.0028134,0.359766
4.87499E-4,0.105899
4.89188E-5,0.0320554
4.81601E-6,0.00869791
4.72743E-6,0.00900802
7.07032E-4,0.215604
3.35413E-4,0.078974
2.72193E-5,0.0288247
1.05278E-4,0.0590045
5.48046E-6,0.0113265
7.62165E-5,0.0417477
1.23731E-5,0.015662
1.49468E-5,0.024292
3.48717E-5,0.0348614
0.0164454,0.67151
1.7237E-4,0.0548759
4.66219E-6,0.00863206
7.299E-8,0.00174579
2.00278E-5,0.0187269
0.00899511,0.602984
6.2523E-6,0.00976894
8.42477E-4,0.161537
3.62395E-6,0.00984839
1.04946E-4,0.0435103
6.53428,37.7425
1.39836E-5,0.0147882
4.75411E-4,0.102706
6.92834E-6,0.0124173
36.908,29.2145
3.17329E-5,0.0321644
4.80431E-6,0.0087475
4.70384E-6,0.00854259
8.21236E-5,0.0480911
3.49175E-5,0.0260483
1.94338E-5,0.0173099
5.64119E-5,0.0403665
3.33142E-5,0.025431
3.13217E-5,0.0234571
7.02198E-5,0.0343343
7.3128E-7,0.00380925
4.78409E-6,0.0109895
5.22142E-6,0.00839373
1.32269E-5,0.0195893
4.29958E-6,0.0114484
9.91712E-6,0.0149054
5.07431,29.0843
2.51492E-4,0.0943709
6.32571E-6,0.00984089
6.90728E-5,0.046415
2.93913E-5,0.0214902
2.31863E-5,0.0183523
3.47137E-6,0.00809219
3.3656E-6,0.00790383
4.73489E-5,0.0314832
8.05622E-5,0.0354184
4.74366E-6,0.00861308
16.7146,47.4161
3.51564E-6,0.00806651
8.33728E-5,0.0630348
4.30414E-5,0.0257771
7.08169E-6,0.0121962
1.94905E-5,0.017493
6.39635E-5,0.0425276
1.14504E-5,0.0135943
62.4943,42.9971
1.9094E-5,0.0207893
2.76009E-5,0.0207111
0.0010282,0.204352
2.8121E-6,0.00956001
8.52094E-6,0.0124186
2.35137E-4,0.0780883
1.07303E-4,0.0715886
8.19546E-6,0.0120523
2.738E-5,0.0253871
2.82366E-4,0.102415
7.63725E-6,0.0103654
2.3305E-4,0.0980442
8.84575E-5,0.0414556
1.46621E-5,0.0183132
0.00185081,0.266569
1.61395E-6,0.00704063
7.20101E-4,0.130395
1.60633E-5,0.0169116
8.33848E-4,0.14828
6.05287E-4,0.119328
7.37463E-6,0.0102347
6.90496E-6,0.0114783
0.00762325,0.5351
1.06799E-5,0.0181149
2.26395E-5,0.0190986
2.84254E-6,0.0106435
2.60988E-5,0.0277546
9.38991E-6,0.014974
1.20928E-5,0.0152344
1.18972E-5,0.0162437
1.04221E-4,0.0434984
4.62954E-5,0.0304854
9.29013E-5,0.0450334
6.38068E-6,0.00986119
8.70063E-6,0.0123836
5.47485E-5,0.0343837
1.90552E-4,0.0596715
1.60205E-4,0.0605616
4.83028E-6,0.00870924
1.63153E-5,0.0168672
1.0141E-5,0.0130523
1.85877E-5,0.022111
3.73099E-5,0.0293874
1.20618E-5,0.0141322
4.80132E-4,0.239321
1.86734E-5,0.0183217
2.15333E-6,0.00704786
2.8177E-7,0.00764778
1.19829E-4,0.0600073
2.11027E-4,0.0624342
4.15023E-5,0.0404231
6.3142E-5,0.0475227
7.01177E-5,0.0324059
3.50275E-5,0.0277303
3.76439E-6,0.00804053
4.16921E-6,0.0106673
7.86189E-6,0.0148531
1.17702E-5,0.0140042
2.07788E-6,0.00710602
7.33329E-6,0.0117783
